group_id,paths
131,data/standardized_jpg/glide/train/nature/000860.jpg|data/standardized_jpg/glide/train/nature/000604.jpg
132,data/standardized_jpg/glide/train/nature/001203.jpg|data/standardized_jpg/glide/train/ai/001298.jpg|data/standardized_jpg/glide/train/ai/000860.jpg|data/standardized_jpg/glide/train/ai/001784.jpg|data/standardized_jpg/glide/val/nature/000038.jpg|data/standardized_jpg/glide/val/ai/000461.jpg
133,data/standardized_jpg/glide/train/nature/001554.jpg|data/standardized_jpg/glide/train/ai/001351.jpg
134,data/standardized_jpg/glide/train/nature/000879.jpg|data/standardized_jpg/glide/train/nature/001025.jpg|data/standardized_jpg/glide/train/nature/001551.jpg|data/standardized_jpg/glide/train/ai/001689.jpg|data/standardized_jpg/glide/val/ai/000115.jpg
135,data/standardized_jpg/glide/train/nature/001742.jpg|data/standardized_jpg/glide/train/nature/001031.jpg
136,data/standardized_jpg/glide/train/nature/001193.jpg|data/standardized_jpg/glide/train/ai/001240.jpg|data/standardized_jpg/glide/train/ai/000823.jpg
137,data/standardized_jpg/glide/train/nature/001391.jpg|data/standardized_jpg/glide/val/nature/000455.jpg
138,data/standardized_jpg/glide/train/nature/000071.jpg|data/standardized_jpg/glide/train/ai/001291.jpg
139,data/standardized_jpg/glide/train/nature/001810.jpg|data/standardized_jpg/glide/train/ai/001324.jpg
140,data/standardized_jpg/glide/train/nature/000267.jpg|data/standardized_jpg/glide/val/ai/000153.jpg
141,data/standardized_jpg/glide/train/nature/000307.jpg|data/standardized_jpg/glide/train/ai/001978.jpg|data/standardized_jpg/glide/train/ai/001352.jpg|data/standardized_jpg/glide/val/nature/000135.jpg|data/standardized_jpg/glide/val/ai/000164.jpg
142,data/standardized_jpg/glide/train/nature/001019.jpg|data/standardized_jpg/glide/train/nature/000404.jpg
143,data/standardized_jpg/glide/train/nature/000844.jpg|data/standardized_jpg/glide/train/ai/000414.jpg
144,data/standardized_jpg/glide/train/nature/001541.jpg|data/standardized_jpg/glide/val/ai/000016.jpg
145,data/standardized_jpg/glide/train/nature/000893.jpg|data/standardized_jpg/glide/train/nature/000933.jpg
146,data/standardized_jpg/glide/train/nature/000311.jpg|data/standardized_jpg/glide/train/ai/000303.jpg|data/standardized_jpg/glide/val/nature/000035.jpg|data/standardized_jpg/glide/val/nature/000117.jpg
147,data/standardized_jpg/glide/train/nature/000265.jpg|data/standardized_jpg/glide/val/nature/000008.jpg
148,data/standardized_jpg/glide/train/nature/000503.jpg|data/standardized_jpg/glide/train/ai/000113.jpg|data/standardized_jpg/glide/val/nature/000098.jpg
149,data/standardized_jpg/glide/train/nature/001422.jpg|data/standardized_jpg/glide/train/ai/000214.jpg
150,data/standardized_jpg/glide/train/nature/000264.jpg|data/standardized_jpg/glide/val/ai/000328.jpg
151,data/standardized_jpg/glide/train/nature/000270.jpg|data/standardized_jpg/glide/train/ai/001663.jpg
152,data/standardized_jpg/glide/train/nature/001595.jpg|data/standardized_jpg/glide/val/nature/000201.jpg
153,data/standardized_jpg/glide/train/nature/000660.jpg|data/standardized_jpg/glide/val/nature/000180.jpg
154,data/standardized_jpg/glide/train/nature/001224.jpg|data/standardized_jpg/glide/train/ai/001828.jpg|data/standardized_jpg/glide/val/ai/000337.jpg
155,data/standardized_jpg/glide/train/nature/001546.jpg|data/standardized_jpg/glide/train/ai/000157.jpg|data/standardized_jpg/glide/train/ai/000469.jpg
156,data/standardized_jpg/glide/train/nature/001585.jpg|data/standardized_jpg/glide/val/nature/000489.jpg|data/standardized_jpg/glide/val/ai/000155.jpg
157,data/standardized_jpg/glide/train/nature/001817.jpg|data/standardized_jpg/glide/train/nature/001484.jpg
158,data/standardized_jpg/glide/train/nature/001181.jpg|data/standardized_jpg/glide/train/ai/001474.jpg
159,data/standardized_jpg/glide/train/nature/000937.jpg|data/standardized_jpg/glide/train/ai/001558.jpg
160,data/standardized_jpg/glide/train/nature/001369.jpg|data/standardized_jpg/glide/train/ai/001470.jpg
161,data/standardized_jpg/glide/train/nature/001989.jpg|data/standardized_jpg/glide/train/ai/001971.jpg
162,data/standardized_jpg/glide/train/nature/000329.jpg|data/standardized_jpg/glide/train/nature/000831.jpg
163,data/standardized_jpg/glide/train/nature/000301.jpg|data/standardized_jpg/glide/train/ai/000547.jpg|data/standardized_jpg/glide/train/ai/000992.jpg|data/standardized_jpg/glide/val/ai/000177.jpg
164,data/standardized_jpg/glide/train/nature/001590.jpg|data/standardized_jpg/glide/val/nature/000372.jpg
165,data/standardized_jpg/glide/train/nature/000897.jpg|data/standardized_jpg/glide/train/ai/000120.jpg
166,data/standardized_jpg/glide/train/nature/000840.jpg|data/standardized_jpg/glide/train/nature/001240.jpg
167,data/standardized_jpg/glide/train/nature/000317.jpg|data/standardized_jpg/glide/train/ai/000831.jpg
168,data/standardized_jpg/glide/train/nature/001790.jpg|data/standardized_jpg/glide/train/ai/001650.jpg
169,data/standardized_jpg/glide/train/nature/001633.jpg|data/standardized_jpg/glide/train/nature/001251.jpg|data/standardized_jpg/glide/train/ai/000260.jpg|data/standardized_jpg/glide/val/ai/000053.jpg
170,data/standardized_jpg/glide/train/nature/000908.jpg|data/standardized_jpg/glide/val/ai/000279.jpg
171,data/standardized_jpg/glide/train/nature/000935.jpg|data/standardized_jpg/glide/train/nature/001381.jpg|data/standardized_jpg/glide/train/ai/001221.jpg
172,data/standardized_jpg/glide/train/nature/001815.jpg|data/standardized_jpg/glide/train/ai/000380.jpg
173,data/standardized_jpg/glide/train/nature/001632.jpg|data/standardized_jpg/glide/val/ai/000095.jpg
174,data/standardized_jpg/glide/train/nature/001752.jpg|data/standardized_jpg/glide/train/nature/001136.jpg
175,data/standardized_jpg/glide/train/nature/000699.jpg|data/standardized_jpg/glide/val/ai/000208.jpg
176,data/standardized_jpg/glide/train/nature/001222.jpg|data/standardized_jpg/glide/train/ai/001963.jpg
177,data/standardized_jpg/glide/train/nature/001047.jpg|data/standardized_jpg/glide/train/ai/001595.jpg|data/standardized_jpg/glide/val/ai/000460.jpg
178,data/standardized_jpg/glide/train/nature/001906.jpg|data/standardized_jpg/glide/train/ai/000139.jpg
179,data/standardized_jpg/glide/train/nature/001682.jpg|data/standardized_jpg/glide/train/nature/000984.jpg|data/standardized_jpg/glide/train/nature/001867.jpg
180,data/standardized_jpg/glide/train/nature/000238.jpg|data/standardized_jpg/glide/train/ai/001365.jpg
181,data/standardized_jpg/glide/train/nature/001536.jpg|data/standardized_jpg/glide/train/ai/001733.jpg
182,data/standardized_jpg/glide/train/nature/001044.jpg|data/standardized_jpg/glide/val/ai/000405.jpg
183,data/standardized_jpg/glide/train/nature/000414.jpg|data/standardized_jpg/glide/train/ai/000043.jpg
184,data/standardized_jpg/glide/train/nature/001939.jpg|data/standardized_jpg/glide/train/ai/001977.jpg
185,data/standardized_jpg/glide/train/nature/001642.jpg|data/standardized_jpg/glide/train/ai/000149.jpg
186,data/standardized_jpg/glide/train/nature/001864.jpg|data/standardized_jpg/glide/val/ai/000158.jpg
187,data/standardized_jpg/glide/train/nature/001125.jpg|data/standardized_jpg/glide/train/ai/000971.jpg
188,data/standardized_jpg/glide/train/nature/001910.jpg|data/standardized_jpg/glide/train/ai/001917.jpg|data/standardized_jpg/glide/train/ai/001876.jpg
189,data/standardized_jpg/glide/train/nature/000415.jpg|data/standardized_jpg/glide/train/ai/000929.jpg
190,data/standardized_jpg/glide/train/nature/000373.jpg|data/standardized_jpg/glide/train/ai/001682.jpg
191,data/standardized_jpg/glide/train/nature/000401.jpg|data/standardized_jpg/glide/train/ai/000538.jpg
192,data/standardized_jpg/glide/train/nature/000429.jpg|data/standardized_jpg/glide/train/ai/001445.jpg
193,data/standardized_jpg/glide/train/nature/000824.jpg|data/standardized_jpg/glide/train/ai/001750.jpg
194,data/standardized_jpg/glide/train/nature/001253.jpg|data/standardized_jpg/glide/val/nature/000371.jpg
195,data/standardized_jpg/glide/train/nature/001521.jpg|data/standardized_jpg/glide/train/ai/000225.jpg
196,data/standardized_jpg/glide/train/nature/000820.jpg|data/standardized_jpg/glide/train/ai/001293.jpg
197,data/standardized_jpg/glide/train/nature/001900.jpg|data/standardized_jpg/glide/train/ai/001224.jpg
198,data/standardized_jpg/glide/train/nature/000029.jpg|data/standardized_jpg/glide/train/ai/000062.jpg|data/standardized_jpg/glide/val/ai/000031.jpg|data/standardized_jpg/glide/val/ai/000444.jpg
199,data/standardized_jpg/glide/train/nature/001861.jpg|data/standardized_jpg/glide/train/ai/001627.jpg
200,data/standardized_jpg/glide/train/nature/001875.jpg|data/standardized_jpg/glide/train/ai/000642.jpg
201,data/standardized_jpg/glide/train/nature/000216.jpg|data/standardized_jpg/glide/train/ai/001555.jpg
202,data/standardized_jpg/glide/train/nature/001915.jpg|data/standardized_jpg/glide/train/ai/001236.jpg|data/standardized_jpg/glide/val/ai/000274.jpg
203,data/standardized_jpg/glide/train/nature/001040.jpg|data/standardized_jpg/glide/train/ai/000800.jpg|data/standardized_jpg/glide/train/ai/001848.jpg
204,data/standardized_jpg/glide/train/nature/000410.jpg|data/standardized_jpg/glide/train/ai/000936.jpg
205,data/standardized_jpg/glide/train/nature/001530.jpg|data/standardized_jpg/glide/train/ai/001501.jpg
206,data/standardized_jpg/glide/train/nature/001242.jpg|data/standardized_jpg/glide/train/ai/000071.jpg
207,data/standardized_jpg/glide/train/nature/000374.jpg|data/standardized_jpg/glide/train/ai/001404.jpg
208,data/standardized_jpg/glide/train/nature/001042.jpg|data/standardized_jpg/glide/val/nature/000415.jpg
209,data/standardized_jpg/glide/train/nature/000764.jpg|data/standardized_jpg/glide/train/ai/000807.jpg
210,data/standardized_jpg/glide/train/nature/000016.jpg|data/standardized_jpg/glide/val/nature/000086.jpg
211,data/standardized_jpg/glide/train/nature/000771.jpg|data/standardized_jpg/glide/train/ai/001048.jpg|data/standardized_jpg/glide/train/ai/001670.jpg|data/standardized_jpg/glide/train/ai/001781.jpg|data/standardized_jpg/glide/train/ai/001805.jpg|data/standardized_jpg/glide/train/ai/001779.jpg|data/standardized_jpg/glide/val/ai/000198.jpg
212,data/standardized_jpg/glide/train/nature/001889.jpg|data/standardized_jpg/glide/train/ai/001471.jpg
213,data/standardized_jpg/glide/train/nature/000413.jpg|data/standardized_jpg/glide/val/ai/000266.jpg
214,data/standardized_jpg/glide/train/ai/000608.jpg|data/standardized_jpg/glide/val/ai/000025.jpg
215,data/standardized_jpg/glide/train/ai/001502.jpg|data/standardized_jpg/glide/train/ai/001354.jpg|data/standardized_jpg/glide/val/ai/000289.jpg
216,data/standardized_jpg/glide/train/ai/001258.jpg|data/standardized_jpg/glide/val/ai/000178.jpg
217,data/standardized_jpg/glide/train/ai/001674.jpg|data/standardized_jpg/glide/train/ai/000466.jpg
218,data/standardized_jpg/glide/train/ai/000998.jpg|data/standardized_jpg/glide/val/nature/000273.jpg
219,data/standardized_jpg/glide/train/ai/001338.jpg|data/standardized_jpg/glide/train/ai/001026.jpg
220,data/standardized_jpg/glide/train/ai/000972.jpg|data/standardized_jpg/glide/train/ai/000649.jpg|data/standardized_jpg/glide/train/ai/001237.jpg
221,data/standardized_jpg/glide/train/ai/000027.jpg|data/standardized_jpg/glide/val/nature/000010.jpg
222,data/standardized_jpg/glide/train/ai/000543.jpg|data/standardized_jpg/glide/train/ai/000474.jpg
223,data/standardized_jpg/glide/train/ai/000437.jpg|data/standardized_jpg/glide/train/ai/001791.jpg
224,data/standardized_jpg/glide/train/ai/000806.jpg|data/standardized_jpg/glide/train/ai/001442.jpg
225,data/standardized_jpg/glide/train/ai/001517.jpg|data/standardized_jpg/glide/train/ai/001227.jpg
226,data/standardized_jpg/glide/train/ai/000145.jpg|data/standardized_jpg/glide/train/ai/000301.jpg
227,data/standardized_jpg/glide/train/ai/000151.jpg|data/standardized_jpg/glide/train/ai/001702.jpg
228,data/standardized_jpg/glide/train/ai/001139.jpg|data/standardized_jpg/glide/train/ai/001505.jpg|data/standardized_jpg/glide/train/ai/001726.jpg|data/standardized_jpg/glide/val/nature/000238.jpg
229,data/standardized_jpg/glide/train/ai/001475.jpg|data/standardized_jpg/glide/val/nature/000012.jpg|data/standardized_jpg/glide/val/ai/000463.jpg
230,data/standardized_jpg/glide/train/ai/001448.jpg|data/standardized_jpg/glide/val/nature/000480.jpg
231,data/standardized_jpg/glide/train/ai/001845.jpg|data/standardized_jpg/glide/train/ai/001453.jpg
232,data/standardized_jpg/glide/train/ai/001070.jpg|data/standardized_jpg/glide/train/ai/001834.jpg
233,data/standardized_jpg/glide/train/ai/001064.jpg|data/standardized_jpg/glide/train/ai/001500.jpg|data/standardized_jpg/glide/train/ai/001315.jpg
234,data/standardized_jpg/glide/train/ai/001289.jpg|data/standardized_jpg/glide/train/ai/001679.jpg
235,data/standardized_jpg/glide/train/ai/001935.jpg|data/standardized_jpg/glide/train/ai/001880.jpg
236,data/standardized_jpg/glide/train/ai/001909.jpg|data/standardized_jpg/glide/train/ai/000978.jpg
237,data/standardized_jpg/glide/train/ai/001882.jpg|data/standardized_jpg/glide/train/ai/000220.jpg
238,data/standardized_jpg/glide/train/ai/000961.jpg|data/standardized_jpg/glide/train/ai/001833.jpg
239,data/standardized_jpg/glide/train/ai/000592.jpg|data/standardized_jpg/glide/val/ai/000043.jpg
240,data/standardized_jpg/glide/train/ai/001934.jpg|data/standardized_jpg/glide/val/ai/000398.jpg
241,data/standardized_jpg/glide/train/ai/001061.jpg|data/standardized_jpg/glide/train/ai/001837.jpg
242,data/standardized_jpg/glide/train/ai/000196.jpg|data/standardized_jpg/glide/train/ai/001466.jpg
243,data/standardized_jpg/glide/train/ai/000182.jpg|data/standardized_jpg/glide/train/ai/000917.jpg
244,data/standardized_jpg/glide/train/ai/001539.jpg|data/standardized_jpg/glide/train/ai/000613.jpg
245,data/standardized_jpg/glide/train/ai/001711.jpg|data/standardized_jpg/glide/train/ai/001454.jpg
246,data/standardized_jpg/glide/train/ai/000209.jpg|data/standardized_jpg/glide/train/ai/001690.jpg|data/standardized_jpg/glide/val/nature/000369.jpg|data/standardized_jpg/glide/val/nature/000211.jpg
247,data/standardized_jpg/glide/train/ai/001117.jpg|data/standardized_jpg/glide/train/ai/001280.jpg
248,data/standardized_jpg/glide/train/ai/001842.jpg|data/standardized_jpg/glide/val/ai/000392.jpg|data/standardized_jpg/glide/val/ai/000403.jpg|data/standardized_jpg/glide/val/ai/000238.jpg
249,data/standardized_jpg/glide/train/ai/001843.jpg|data/standardized_jpg/glide/train/ai/001593.jpg
250,data/standardized_jpg/glide/train/ai/001213.jpg|data/standardized_jpg/glide/val/ai/000038.jpg
251,data/standardized_jpg/glide/train/ai/000870.jpg|data/standardized_jpg/glide/val/ai/000273.jpg
252,data/standardized_jpg/glide/train/ai/001777.jpg|data/standardized_jpg/glide/val/ai/000033.jpg
253,data/standardized_jpg/glide/train/ai/000045.jpg|data/standardized_jpg/glide/train/ai/001361.jpg
254,data/standardized_jpg/glide/train/ai/000720.jpg|data/standardized_jpg/glide/train/ai/000728.jpg
255,data/standardized_jpg/glide/train/ai/000907.jpg|data/standardized_jpg/glide/train/ai/000906.jpg
256,data/standardized_jpg/glide/train/ai/001985.jpg|data/standardized_jpg/glide/val/ai/000446.jpg
257,data/standardized_jpg/glide/train/ai/000682.jpg|data/standardized_jpg/glide/train/ai/001948.jpg
258,data/standardized_jpg/glide/train/ai/001563.jpg|data/standardized_jpg/glide/val/ai/000118.jpg
259,data/standardized_jpg/glide/train/ai/001765.jpg|data/standardized_jpg/glide/train/ai/001424.jpg
260,data/standardized_jpg/glide/train/ai/000644.jpg|data/standardized_jpg/glide/train/ai/001231.jpg
261,data/standardized_jpg/glide/train/ai/000444.jpg|data/standardized_jpg/glide/val/nature/000363.jpg|data/standardized_jpg/glide/val/ai/000114.jpg
262,data/standardized_jpg/glide/train/ai/001799.jpg|data/standardized_jpg/glide/val/ai/000151.jpg
263,data/standardized_jpg/glide/train/ai/001232.jpg|data/standardized_jpg/glide/train/ai/001635.jpg
264,data/standardized_jpg/glide/train/ai/001178.jpg|data/standardized_jpg/glide/train/ai/001527.jpg
265,data/standardized_jpg/glide/train/ai/000924.jpg|data/standardized_jpg/glide/train/ai/001693.jpg
266,data/standardized_jpg/glide/train/ai/001637.jpg|data/standardized_jpg/glide/train/ai/000611.jpg
267,data/standardized_jpg/glide/train/ai/000846.jpg|data/standardized_jpg/glide/val/ai/000259.jpg
268,data/standardized_jpg/glide/train/ai/001027.jpg|data/standardized_jpg/glide/train/ai/001542.jpg|data/standardized_jpg/glide/train/ai/001497.jpg|data/standardized_jpg/glide/val/ai/000335.jpg|data/standardized_jpg/glide/val/ai/000260.jpg
269,data/standardized_jpg/glide/train/ai/001033.jpg|data/standardized_jpg/glide/train/ai/001889.jpg
270,data/standardized_jpg/glide/train/ai/001387.jpg|data/standardized_jpg/glide/val/ai/000423.jpg
271,data/standardized_jpg/glide/train/ai/000310.jpg|data/standardized_jpg/glide/val/ai/000147.jpg
272,data/standardized_jpg/glide/train/ai/000847.jpg|data/standardized_jpg/glide/val/nature/000112.jpg
273,data/standardized_jpg/glide/train/ai/000857.jpg|data/standardized_jpg/glide/train/ai/000909.jpg
274,data/standardized_jpg/glide/train/ai/001816.jpg|data/standardized_jpg/glide/train/ai/000706.jpg
275,data/standardized_jpg/glide/train/ai/000048.jpg|data/standardized_jpg/glide/train/ai/000549.jpg|data/standardized_jpg/glide/val/nature/000463.jpg
276,data/standardized_jpg/glide/train/ai/000712.jpg|data/standardized_jpg/glide/train/ai/000832.jpg
277,data/standardized_jpg/glide/train/ai/001626.jpg|data/standardized_jpg/glide/train/ai/001695.jpg
278,data/standardized_jpg/glide/train/ai/000869.jpg|data/standardized_jpg/glide/train/ai/000615.jpg|data/standardized_jpg/glide/val/ai/000131.jpg
279,data/standardized_jpg/glide/train/ai/000896.jpg|data/standardized_jpg/glide/train/ai/001250.jpg
280,data/standardized_jpg/glide/train/ai/001251.jpg|data/standardized_jpg/glide/val/ai/000301.jpg
281,data/standardized_jpg/glide/train/ai/001132.jpg|data/standardized_jpg/glide/val/nature/000196.jpg
282,data/standardized_jpg/glide/train/ai/000004.jpg|data/standardized_jpg/glide/val/nature/000279.jpg|data/standardized_jpg/glide/val/nature/000262.jpg
283,data/standardized_jpg/glide/train/ai/001290.jpg|data/standardized_jpg/glide/val/ai/000122.jpg
284,data/standardized_jpg/glide/train/ai/000617.jpg|data/standardized_jpg/glide/val/ai/000020.jpg
285,data/standardized_jpg/glide/train/ai/000808.jpg|data/standardized_jpg/glide/val/ai/000263.jpg
286,data/standardized_jpg/glide/train/ai/000772.jpg|data/standardized_jpg/glide/train/ai/001094.jpg
287,data/standardized_jpg/glide/train/ai/001134.jpg|data/standardized_jpg/glide/val/nature/000001.jpg
288,data/standardized_jpg/glide/val/nature/000169.jpg|data/standardized_jpg/glide/val/nature/000481.jpg
289,data/standardized_jpg/glide/val/nature/000044.jpg|data/standardized_jpg/glide/val/nature/000316.jpg
290,data/standardized_jpg/glide/val/ai/000342.jpg|data/standardized_jpg/glide/val/ai/000305.jpg
