group_id,paths
159,data/standardized_jpg/sdv5/train/ai/000691.jpg|data/standardized_jpg/sdv5/train/ai/000981.jpg
160,data/standardized_jpg/sdv5/train/ai/001613.jpg|data/standardized_jpg/sdv5/train/ai/001653.jpg
161,data/standardized_jpg/sdv5/train/ai/001583.jpg|data/standardized_jpg/sdv5/val/ai/000077.jpg
162,data/standardized_jpg/sdv5/train/ai/000312.jpg|data/standardized_jpg/sdv5/train/ai/001625.jpg
163,data/standardized_jpg/sdv5/train/ai/001353.jpg|data/standardized_jpg/sdv5/train/ai/001915.jpg
164,data/standardized_jpg/sdv5/train/ai/001220.jpg|data/standardized_jpg/sdv5/train/ai/001280.jpg|data/standardized_jpg/sdv5/val/nature/000236.jpg
165,data/standardized_jpg/sdv5/train/ai/000248.jpg|data/standardized_jpg/sdv5/val/ai/000376.jpg
166,data/standardized_jpg/sdv5/train/ai/001624.jpg|data/standardized_jpg/sdv5/train/ai/001860.jpg
167,data/standardized_jpg/sdv5/train/ai/000712.jpg|data/standardized_jpg/sdv5/val/ai/000316.jpg
168,data/standardized_jpg/sdv5/train/ai/000100.jpg|data/standardized_jpg/sdv5/val/nature/000434.jpg|data/standardized_jpg/sdv5/val/nature/000463.jpg|data/standardized_jpg/sdv5/val/nature/000148.jpg|data/standardized_jpg/sdv5/val/ai/000446.jpg
169,data/standardized_jpg/sdv5/train/ai/000366.jpg|data/standardized_jpg/sdv5/train/ai/000213.jpg
170,data/standardized_jpg/sdv5/train/ai/001247.jpg|data/standardized_jpg/sdv5/val/nature/000206.jpg
171,data/standardized_jpg/sdv5/train/ai/001647.jpg|data/standardized_jpg/sdv5/val/nature/000080.jpg
172,data/standardized_jpg/sdv5/val/nature/000119.jpg|data/standardized_jpg/sdv5/val/nature/000485.jpg
173,data/standardized_jpg/sdv5/val/nature/000053.jpg|data/standardized_jpg/sdv5/val/nature/000001.jpg
174,data/standardized_jpg/sdv5/val/nature/000062.jpg|data/standardized_jpg/sdv5/val/ai/000117.jpg
175,data/standardized_jpg/sdv5/val/nature/000372.jpg|data/standardized_jpg/sdv5/val/ai/000032.jpg
176,data/standardized_jpg/sdv5/val/ai/000197.jpg|data/standardized_jpg/sdv5/val/ai/000042.jpg
177,data/standardized_jpg/sdv5/val/ai/000156.jpg|data/standardized_jpg/sdv5/val/ai/000096.jpg
178,data/standardized_jpg/sdv5/val/ai/000312.jpg|data/standardized_jpg/sdv5/val/ai/000049.jpg
179,data/standardized_jpg/sdv5/val/ai/000103.jpg|data/standardized_jpg/sdv5/val/ai/000166.jpg
