group_id,paths
124,data/standardized_jpg/adm/train/nature/001226.jpg|data/standardized_jpg/adm/train/nature/000315.jpg|data/standardized_jpg/adm/train/nature/000995.jpg|data/standardized_jpg/adm/train/ai/001705.jpg|data/standardized_jpg/adm/train/ai/000691.jpg|data/standardized_jpg/adm/train/ai/000856.jpg|data/standardized_jpg/adm/train/ai/001627.jpg|data/standardized_jpg/adm/train/ai/001381.jpg|data/standardized_jpg/adm/train/ai/001197.jpg|data/standardized_jpg/adm/val/ai/000184.jpg|data/standardized_jpg/adm/val/ai/000133.jpg|data/standardized_jpg/adm/val/ai/000299.jpg
125,data/standardized_jpg/adm/train/nature/000474.jpg|data/standardized_jpg/adm/train/nature/001422.jpg|data/standardized_jpg/adm/train/nature/000374.jpg|data/standardized_jpg/adm/train/ai/000739.jpg
126,data/standardized_jpg/adm/train/nature/000306.jpg|data/standardized_jpg/adm/train/ai/001306.jpg
127,data/standardized_jpg/adm/train/nature/001150.jpg|data/standardized_jpg/adm/train/ai/001077.jpg
128,data/standardized_jpg/adm/train/nature/001839.jpg|data/standardized_jpg/adm/train/ai/001697.jpg
129,data/standardized_jpg/adm/train/nature/001187.jpg|data/standardized_jpg/adm/train/nature/000927.jpg
130,data/standardized_jpg/adm/train/nature/000299.jpg|data/standardized_jpg/adm/train/nature/001801.jpg
131,data/standardized_jpg/adm/train/nature/001805.jpg|data/standardized_jpg/adm/train/nature/001155.jpg|data/standardized_jpg/adm/val/nature/000049.jpg
132,data/standardized_jpg/adm/train/nature/001420.jpg|data/standardized_jpg/adm/train/nature/001437.jpg|data/standardized_jpg/adm/train/nature/000857.jpg|data/standardized_jpg/adm/train/ai/001539.jpg|data/standardized_jpg/adm/train/ai/001492.jpg
133,data/standardized_jpg/adm/train/nature/001408.jpg|data/standardized_jpg/adm/train/ai/001258.jpg
134,data/standardized_jpg/adm/train/nature/001804.jpg|data/standardized_jpg/adm/train/ai/001421.jpg
135,data/standardized_jpg/adm/train/nature/001838.jpg|data/standardized_jpg/adm/train/nature/001180.jpg|data/standardized_jpg/adm/val/nature/000010.jpg
136,data/standardized_jpg/adm/train/nature/000298.jpg|data/standardized_jpg/adm/train/ai/001317.jpg|data/standardized_jpg/adm/val/nature/000377.jpg
137,data/standardized_jpg/adm/train/nature/001637.jpg|data/standardized_jpg/adm/train/nature/001319.jpg|data/standardized_jpg/adm/train/ai/001829.jpg
138,data/standardized_jpg/adm/train/nature/001145.jpg|data/standardized_jpg/adm/train/nature/001579.jpg|data/standardized_jpg/adm/train/ai/000728.jpg|data/standardized_jpg/adm/val/ai/000325.jpg|data/standardized_jpg/adm/val/ai/000006.jpg
139,data/standardized_jpg/adm/train/nature/000878.jpg|data/standardized_jpg/adm/train/ai/001771.jpg|data/standardized_jpg/adm/train/ai/001982.jpg|data/standardized_jpg/adm/train/ai/001796.jpg
140,data/standardized_jpg/adm/train/nature/000688.jpg|data/standardized_jpg/adm/val/ai/000033.jpg
141,data/standardized_jpg/adm/train/nature/001557.jpg|data/standardized_jpg/adm/train/nature/001278.jpg|data/standardized_jpg/adm/train/ai/001387.jpg
142,data/standardized_jpg/adm/train/nature/001580.jpg|data/standardized_jpg/adm/train/nature/001591.jpg
143,data/standardized_jpg/adm/train/nature/001755.jpg|data/standardized_jpg/adm/train/ai/001207.jpg
144,data/standardized_jpg/adm/train/nature/000311.jpg|data/standardized_jpg/adm/train/ai/001642.jpg
145,data/standardized_jpg/adm/train/nature/001782.jpg|data/standardized_jpg/adm/train/ai/000864.jpg|data/standardized_jpg/adm/train/ai/001565.jpg
146,data/standardized_jpg/adm/train/nature/000926.jpg|data/standardized_jpg/adm/train/nature/000413.jpg|data/standardized_jpg/adm/train/ai/000285.jpg|data/standardized_jpg/adm/val/nature/000098.jpg
147,data/standardized_jpg/adm/train/nature/001754.jpg|data/standardized_jpg/adm/val/ai/000266.jpg
148,data/standardized_jpg/adm/train/nature/001026.jpg|data/standardized_jpg/adm/val/nature/000220.jpg
149,data/standardized_jpg/adm/train/nature/001793.jpg|data/standardized_jpg/adm/train/nature/001037.jpg|data/standardized_jpg/adm/train/ai/001781.jpg
150,data/standardized_jpg/adm/train/nature/001156.jpg|data/standardized_jpg/adm/val/ai/000389.jpg
151,data/standardized_jpg/adm/train/nature/001624.jpg|data/standardized_jpg/adm/train/nature/000909.jpg|data/standardized_jpg/adm/train/ai/001624.jpg
152,data/standardized_jpg/adm/train/nature/000738.jpg|data/standardized_jpg/adm/train/ai/000333.jpg
153,data/standardized_jpg/adm/train/nature/001397.jpg|data/standardized_jpg/adm/train/ai/000682.jpg
154,data/standardized_jpg/adm/train/nature/001590.jpg|data/standardized_jpg/adm/train/nature/001903.jpg
155,data/standardized_jpg/adm/train/nature/000103.jpg|data/standardized_jpg/adm/val/ai/000479.jpg
156,data/standardized_jpg/adm/train/nature/000129.jpg|data/standardized_jpg/adm/train/ai/000863.jpg|data/standardized_jpg/adm/val/ai/000222.jpg
157,data/standardized_jpg/adm/train/nature/001586.jpg|data/standardized_jpg/adm/train/ai/000683.jpg
158,data/standardized_jpg/adm/train/nature/001419.jpg|data/standardized_jpg/adm/train/ai/000844.jpg
159,data/standardized_jpg/adm/train/nature/000074.jpg|data/standardized_jpg/adm/train/ai/001212.jpg|data/standardized_jpg/adm/train/ai/000373.jpg|data/standardized_jpg/adm/val/ai/000353.jpg
160,data/standardized_jpg/adm/train/nature/001632.jpg|data/standardized_jpg/adm/train/nature/000362.jpg
161,data/standardized_jpg/adm/train/nature/001949.jpg|data/standardized_jpg/adm/train/ai/000972.jpg|data/standardized_jpg/adm/val/nature/000026.jpg
162,data/standardized_jpg/adm/train/nature/001746.jpg|data/standardized_jpg/adm/train/nature/001044.jpg|data/standardized_jpg/adm/train/ai/000700.jpg
163,data/standardized_jpg/adm/train/nature/001008.jpg|data/standardized_jpg/adm/train/nature/001309.jpg
164,data/standardized_jpg/adm/train/nature/000832.jpg|data/standardized_jpg/adm/train/ai/001758.jpg
165,data/standardized_jpg/adm/train/nature/000417.jpg|data/standardized_jpg/adm/val/ai/000248.jpg
166,data/standardized_jpg/adm/train/nature/001495.jpg|data/standardized_jpg/adm/train/ai/001507.jpg
167,data/standardized_jpg/adm/train/nature/001734.jpg|data/standardized_jpg/adm/val/ai/000275.jpg
168,data/standardized_jpg/adm/train/nature/001244.jpg|data/standardized_jpg/adm/train/ai/001645.jpg
169,data/standardized_jpg/adm/train/nature/001520.jpg|data/standardized_jpg/adm/train/nature/001134.jpg|data/standardized_jpg/adm/train/ai/001310.jpg|data/standardized_jpg/adm/val/ai/000316.jpg
170,data/standardized_jpg/adm/train/nature/001736.jpg|data/standardized_jpg/adm/val/nature/000481.jpg
171,data/standardized_jpg/adm/train/nature/000400.jpg|data/standardized_jpg/adm/train/ai/000449.jpg|data/standardized_jpg/adm/train/ai/000978.jpg
172,data/standardized_jpg/adm/train/nature/000399.jpg|data/standardized_jpg/adm/val/ai/000319.jpg
173,data/standardized_jpg/adm/train/nature/001695.jpg|data/standardized_jpg/adm/train/nature/001694.jpg
174,data/standardized_jpg/adm/train/nature/001859.jpg|data/standardized_jpg/adm/val/ai/000121.jpg|data/standardized_jpg/adm/val/ai/000049.jpg
175,data/standardized_jpg/adm/train/nature/000978.jpg|data/standardized_jpg/adm/train/ai/000064.jpg
176,data/standardized_jpg/adm/train/nature/001327.jpg|data/standardized_jpg/adm/val/ai/000272.jpg
177,data/standardized_jpg/adm/train/nature/000993.jpg|data/standardized_jpg/adm/train/ai/001571.jpg
178,data/standardized_jpg/adm/train/nature/001680.jpg|data/standardized_jpg/adm/train/ai/000495.jpg|data/standardized_jpg/adm/train/ai/001389.jpg
179,data/standardized_jpg/adm/train/nature/001910.jpg|data/standardized_jpg/adm/train/ai/001000.jpg|data/standardized_jpg/adm/val/nature/000484.jpg
180,data/standardized_jpg/adm/train/nature/000161.jpg|data/standardized_jpg/adm/val/nature/000066.jpg
181,data/standardized_jpg/adm/train/nature/001519.jpg|data/standardized_jpg/adm/train/nature/000940.jpg
182,data/standardized_jpg/adm/train/nature/001492.jpg|data/standardized_jpg/adm/val/nature/000249.jpg
183,data/standardized_jpg/adm/train/nature/000798.jpg|data/standardized_jpg/adm/train/ai/001995.jpg
184,data/standardized_jpg/adm/train/nature/001322.jpg|data/standardized_jpg/adm/val/nature/000357.jpg
185,data/standardized_jpg/adm/train/nature/000996.jpg|data/standardized_jpg/adm/train/ai/001109.jpg
186,data/standardized_jpg/adm/train/nature/001450.jpg|data/standardized_jpg/adm/train/ai/000441.jpg
187,data/standardized_jpg/adm/train/nature/000000.jpg|data/standardized_jpg/adm/val/nature/000000.jpg
188,data/standardized_jpg/adm/train/nature/001691.jpg|data/standardized_jpg/adm/val/ai/000292.jpg
189,data/standardized_jpg/adm/train/nature/000835.jpg|data/standardized_jpg/adm/val/nature/000105.jpg
190,data/standardized_jpg/adm/train/nature/000612.jpg|data/standardized_jpg/adm/train/ai/000505.jpg|data/standardized_jpg/adm/val/nature/000430.jpg
191,data/standardized_jpg/adm/train/nature/001917.jpg|data/standardized_jpg/adm/val/nature/000023.jpg
192,data/standardized_jpg/adm/train/nature/000572.jpg|data/standardized_jpg/adm/train/ai/000715.jpg
193,data/standardized_jpg/adm/train/nature/000957.jpg|data/standardized_jpg/adm/train/ai/001065.jpg|data/standardized_jpg/adm/val/nature/000310.jpg
194,data/standardized_jpg/adm/train/nature/001453.jpg|data/standardized_jpg/adm/train/ai/001244.jpg
195,data/standardized_jpg/adm/train/nature/001862.jpg|data/standardized_jpg/adm/train/ai/000835.jpg
196,data/standardized_jpg/adm/train/nature/000229.jpg|data/standardized_jpg/adm/train/ai/001702.jpg
197,data/standardized_jpg/adm/train/nature/000349.jpg|data/standardized_jpg/adm/val/ai/000056.jpg
198,data/standardized_jpg/adm/train/nature/000407.jpg|data/standardized_jpg/adm/train/ai/000265.jpg
199,data/standardized_jpg/adm/train/nature/001527.jpg|data/standardized_jpg/adm/val/nature/000302.jpg
200,data/standardized_jpg/adm/train/ai/001106.jpg|data/standardized_jpg/adm/train/ai/000790.jpg|data/standardized_jpg/adm/train/ai/000010.jpg
201,data/standardized_jpg/adm/train/ai/000783.jpg|data/standardized_jpg/adm/train/ai/001501.jpg|data/standardized_jpg/adm/train/ai/001486.jpg
202,data/standardized_jpg/adm/train/ai/000769.jpg|data/standardized_jpg/adm/train/ai/000576.jpg
203,data/standardized_jpg/adm/train/ai/001846.jpg|data/standardized_jpg/adm/train/ai/000465.jpg
204,data/standardized_jpg/adm/train/ai/001649.jpg|data/standardized_jpg/adm/train/ai/001690.jpg
205,data/standardized_jpg/adm/train/ai/001107.jpg|data/standardized_jpg/adm/val/nature/000242.jpg
206,data/standardized_jpg/adm/train/ai/000609.jpg|data/standardized_jpg/adm/train/ai/001007.jpg
207,data/standardized_jpg/adm/train/ai/000964.jpg|data/standardized_jpg/adm/train/ai/001286.jpg
208,data/standardized_jpg/adm/train/ai/001312.jpg|data/standardized_jpg/adm/train/ai/000341.jpg
209,data/standardized_jpg/adm/train/ai/001845.jpg|data/standardized_jpg/adm/train/ai/001842.jpg|data/standardized_jpg/adm/train/ai/001843.jpg|data/standardized_jpg/adm/val/ai/000235.jpg
210,data/standardized_jpg/adm/train/ai/001896.jpg|data/standardized_jpg/adm/val/nature/000065.jpg|data/standardized_jpg/adm/val/ai/000291.jpg
211,data/standardized_jpg/adm/train/ai/001114.jpg|data/standardized_jpg/adm/val/ai/000371.jpg
212,data/standardized_jpg/adm/train/ai/001841.jpg|data/standardized_jpg/adm/train/ai/001423.jpg
213,data/standardized_jpg/adm/train/ai/001302.jpg|data/standardized_jpg/adm/val/nature/000174.jpg
214,data/standardized_jpg/adm/train/ai/001667.jpg|data/standardized_jpg/adm/train/ai/000139.jpg|data/standardized_jpg/adm/train/ai/001008.jpg|data/standardized_jpg/adm/train/ai/000572.jpg|data/standardized_jpg/adm/val/nature/000136.jpg
215,data/standardized_jpg/adm/train/ai/001061.jpg|data/standardized_jpg/adm/train/ai/000938.jpg
216,data/standardized_jpg/adm/train/ai/001288.jpg|data/standardized_jpg/adm/val/nature/000209.jpg
217,data/standardized_jpg/adm/train/ai/001263.jpg|data/standardized_jpg/adm/train/ai/000522.jpg
218,data/standardized_jpg/adm/train/ai/001117.jpg|data/standardized_jpg/adm/train/ai/000291.jpg
219,data/standardized_jpg/adm/train/ai/000745.jpg|data/standardized_jpg/adm/train/ai/001629.jpg|data/standardized_jpg/adm/train/ai/001450.jpg
220,data/standardized_jpg/adm/train/ai/001473.jpg|data/standardized_jpg/adm/train/ai/000038.jpg
221,data/standardized_jpg/adm/train/ai/001315.jpg|data/standardized_jpg/adm/train/ai/000039.jpg
222,data/standardized_jpg/adm/train/ai/001710.jpg|data/standardized_jpg/adm/train/ai/001397.jpg|data/standardized_jpg/adm/train/ai/000761.jpg
223,data/standardized_jpg/adm/train/ai/000618.jpg|data/standardized_jpg/adm/train/ai/001583.jpg
224,data/standardized_jpg/adm/train/ai/000119.jpg|data/standardized_jpg/adm/train/ai/000519.jpg|data/standardized_jpg/adm/train/ai/000472.jpg
225,data/standardized_jpg/adm/train/ai/000455.jpg|data/standardized_jpg/adm/train/ai/001836.jpg
226,data/standardized_jpg/adm/train/ai/001617.jpg|data/standardized_jpg/adm/train/ai/001092.jpg
227,data/standardized_jpg/adm/train/ai/001818.jpg|data/standardized_jpg/adm/val/nature/000093.jpg
228,data/standardized_jpg/adm/train/ai/000093.jpg|data/standardized_jpg/adm/train/ai/000767.jpg|data/standardized_jpg/adm/val/nature/000271.jpg
229,data/standardized_jpg/adm/train/ai/000252.jpg|data/standardized_jpg/adm/val/nature/000352.jpg
230,data/standardized_jpg/adm/train/ai/001562.jpg|data/standardized_jpg/adm/train/ai/001447.jpg
231,data/standardized_jpg/adm/train/ai/000867.jpg|data/standardized_jpg/adm/val/nature/000127.jpg
232,data/standardized_jpg/adm/train/ai/001006.jpg|data/standardized_jpg/adm/val/ai/000339.jpg
233,data/standardized_jpg/adm/train/ai/001402.jpg|data/standardized_jpg/adm/train/ai/001246.jpg
234,data/standardized_jpg/adm/train/ai/001946.jpg|data/standardized_jpg/adm/train/ai/001898.jpg
235,data/standardized_jpg/adm/train/ai/000319.jpg|data/standardized_jpg/adm/train/ai/001785.jpg
236,data/standardized_jpg/adm/train/ai/000862.jpg|data/standardized_jpg/adm/val/ai/000209.jpg
237,data/standardized_jpg/adm/train/ai/001163.jpg|data/standardized_jpg/adm/train/ai/000649.jpg
238,data/standardized_jpg/adm/train/ai/000296.jpg|data/standardized_jpg/adm/val/nature/000490.jpg
239,data/standardized_jpg/adm/train/ai/000917.jpg|data/standardized_jpg/adm/val/ai/000315.jpg
240,data/standardized_jpg/adm/train/ai/000730.jpg|data/standardized_jpg/adm/train/ai/001720.jpg
241,data/standardized_jpg/adm/train/ai/000526.jpg|data/standardized_jpg/adm/train/ai/001457.jpg
242,data/standardized_jpg/adm/train/ai/000685.jpg|data/standardized_jpg/adm/val/ai/000078.jpg
243,data/standardized_jpg/adm/train/ai/000336.jpg|data/standardized_jpg/adm/train/ai/001478.jpg|data/standardized_jpg/adm/val/ai/000237.jpg
244,data/standardized_jpg/adm/train/ai/001160.jpg|data/standardized_jpg/adm/train/ai/000670.jpg
245,data/standardized_jpg/adm/train/ai/001226.jpg|data/standardized_jpg/adm/val/ai/000180.jpg
246,data/standardized_jpg/adm/train/ai/001795.jpg|data/standardized_jpg/adm/train/ai/001875.jpg
247,data/standardized_jpg/adm/train/ai/001596.jpg|data/standardized_jpg/adm/train/ai/001963.jpg|data/standardized_jpg/adm/val/nature/000460.jpg
248,data/standardized_jpg/adm/train/ai/001555.jpg|data/standardized_jpg/adm/train/ai/000315.jpg
249,data/standardized_jpg/adm/train/ai/000073.jpg|data/standardized_jpg/adm/val/ai/000123.jpg
250,data/standardized_jpg/adm/train/ai/000701.jpg|data/standardized_jpg/adm/val/ai/000213.jpg
251,data/standardized_jpg/adm/train/ai/001973.jpg|data/standardized_jpg/adm/val/nature/000123.jpg
252,data/standardized_jpg/adm/train/ai/001803.jpg|data/standardized_jpg/adm/train/ai/000990.jpg
253,data/standardized_jpg/adm/train/ai/000923.jpg|data/standardized_jpg/adm/train/ai/001182.jpg
254,data/standardized_jpg/adm/train/ai/001355.jpg|data/standardized_jpg/adm/train/ai/000015.jpg
255,data/standardized_jpg/adm/train/ai/000842.jpg|data/standardized_jpg/adm/val/ai/000350.jpg
256,data/standardized_jpg/adm/train/ai/000303.jpg|data/standardized_jpg/adm/val/ai/000421.jpg
257,data/standardized_jpg/adm/train/ai/000006.jpg|data/standardized_jpg/adm/train/ai/000951.jpg|data/standardized_jpg/adm/val/ai/000177.jpg
258,data/standardized_jpg/adm/train/ai/000589.jpg|data/standardized_jpg/adm/val/nature/000239.jpg
259,data/standardized_jpg/adm/train/ai/000776.jpg|data/standardized_jpg/adm/val/nature/000014.jpg
260,data/standardized_jpg/adm/train/ai/001468.jpg|data/standardized_jpg/adm/val/nature/000399.jpg
261,data/standardized_jpg/adm/train/ai/001860.jpg|data/standardized_jpg/adm/val/ai/000117.jpg
262,data/standardized_jpg/adm/train/ai/001646.jpg|data/standardized_jpg/adm/val/ai/000426.jpg
263,data/standardized_jpg/adm/train/ai/001321.jpg|data/standardized_jpg/adm/val/nature/000029.jpg
264,data/standardized_jpg/adm/train/ai/000017.jpg|data/standardized_jpg/adm/train/ai/001241.jpg
265,data/standardized_jpg/adm/train/ai/000003.jpg|data/standardized_jpg/adm/val/nature/000113.jpg
266,data/standardized_jpg/adm/val/nature/000453.jpg|data/standardized_jpg/adm/val/ai/000247.jpg|data/standardized_jpg/adm/val/ai/000110.jpg
267,data/standardized_jpg/adm/val/nature/000042.jpg|data/standardized_jpg/adm/val/ai/000451.jpg
268,data/standardized_jpg/adm/val/nature/000006.jpg|data/standardized_jpg/adm/val/ai/000022.jpg
269,data/standardized_jpg/adm/val/nature/000176.jpg|data/standardized_jpg/adm/val/ai/000284.jpg|data/standardized_jpg/adm/val/ai/000076.jpg
270,data/standardized_jpg/adm/val/ai/000444.jpg|data/standardized_jpg/adm/val/ai/000349.jpg
